Cod Depto.,Depto.,Codmunicipio,NUM-Codmunicipio,Municipio,Direcciones Regionales PS ,"Distribución Regiones ComitéPS 
(Res. 3490/25 art2.2.4)",Z_PM_Conv,Z_MPM,Z_PAZ,Z_HOGMON,Z_IRV,Z_TCTOT,Z_AGFAM,Z_TEJEMP,Z_EILPO,Z_SUPINFMULMOD,Z_ICINV,ZCATRUR,Z_FIES,Z_PDESN,Z_ECOS,Z_INDPS,score_raw,score_index,rank,cluster
18.0,CAQUETÁ,18247.0,18247.0,EL DONCELLO,CAQUETÁ,CENTRO SUR,-0.12580645161290308,0.15624999999999997,3.0,1.6152685122030337,1.9332927074849982,0.0,0.6067097535545752,-0.6329411764705886,0.7188379292561181,0.3673532655849721,0.697244375120527,0.0,-0.5160751802858682,0.0,0.33501318827773724,-0.7081331584847778,0.474514049823018,0.1642473484021821,282,0
70.0,SUCRE,70124.0,70124.0,CAIMITO,SUCRE,CARIBE,0.9631336405529953,0.799107142857143,0.0,1.0572523719997218,-0.4454485420606137,0.0,0.6330071979047351,0.39999999999999986,0.880925368474336,-0.42582997767431324,0.6628759376954231,1.0000000000000002,1.838199989484149,1.0,0.5623196678816835,-0.2901802989692004,0.4704546746021004,0.16395014549436632,283,0
47.0,MAGDALENA,47745.0,47745.0,SITIONUEVO,MAGDALENA,CARIBE,0.8709677419354839,1.3348214285714286,0.0,-0.2834431344737724,0.13249968134920626,0.0,-1.4372373093889477,0.12705882352941153,0.5443066205175583,0.7850400302997378,0.20108995477950967,0.0,0.541757682353288,1.0,1.540160319699616,0.5767677272163709,0.4704142203571612,0.1639471836791669,284,0
13.0,BOLÍVAR,13268.0,13268.0,EL PEÑÓN,BOLÍVAR,CARIBE,0.6175115207373271,1.2008928571428572,0.0,0.7409758564374428,-0.11448778950236824,0.0,0.49727287226204353,0.4611764705882354,0.3154918253869455,0.35164767539339714,0.769829571600639,0.0,0.8204296097067337,0.0,1.323100868937085,0.013207055469726487,0.46812663568795176,0.1637797005620457,285,0
19.0,CAUCA,19397.0,19397.0,LA VEGA,CAUCA,SUR-OCCIDENTE,0.852995391705069,0.7098214285714287,0.0,-0.021341950821364385,0.535907874480343,4.1884057971014546,-1.1578830088205225,0.32470588235294107,0.8309935282649857,0.13564400941667643,0.23093694949810112,0.0,0.2232853082162463,1.0,-0.3844306803113547,-1.1427255648111996,0.46619750694184925,0.16363846142013577,286,0
15.0,BOYACÁ,15533.0,15533.0,PAYA,BOYACÁ,NORORIENTE,0.8064516129032259,1.2232142857142858,1.0,-0.9044994262970435,0.22123586891703334,0.0,0.5419775617616003,0.4611764705882354,-0.0,0.659824075601392,0.640334554145928,1.0000000000000002,-0.45824231764671197,0.0,-0.09585187808598877,0.3825885507660277,0.45695245852711036,0.16296159487732395,287,0
70.0,SUCRE,70713.0,70713.0,SAN ONOFRE,SUCRE,CARIBE,0.8433179723502306,1.2589285714285716,2.0,0.9485566637607479,0.6578233380798869,0.0,-0.03189839654890264,-0.48470588235294143,0.880925368474336,0.05437089828021871,0.19978464149206585,-1.0,1.838199989484149,1.0,-0.27644599162378036,-0.6979928820944422,0.4466915772445233,0.16221035519437382,288,0
18.0,CAQUETÁ,18479.0,18479.0,MORELIA,CAQUETÁ,CENTRO SUR,0.35483870967741954,0.07142857142857148,2.0,0.4233053585700594,1.138634812829674,0.014492753623188236,0.355010852706766,0.31999999999999984,0.7188379292561181,0.19987424996230516,0.8622429937710308,1.0000000000000002,-0.5160751802858682,0.0,-0.2678486686974966,0.1378039224312739,0.44273513180306184,0.1619206881826234,289,0
5.0,ANTIOQUIA,5604.0,5604.0,REMEDIOS,ANTIOQUIA,OCCIDENTE,-0.5645161290322581,0.05803571428571447,2.0,0.4883147112874933,2.34585660887303,0.18840579710145097,0.7433719034304944,-1.5811764705882358,-0.729465887115974,0.9240944787809952,0.3832662306239409,0.0,0.2330297065267568,1.0,0.022297914438938422,0.9496523640517911,0.44169341001573,0.16184441961234325,290,0
23.0,CÓRDOBA,23090.0,23090.0,CANALETE,CÓRDOBA,CARIBE,1.004608294930876,1.2232142857142858,0.0,0.06440923942452254,0.21788398938008838,0.0,-0.12516105417367102,0.31058823529411744,0.8291999008918115,-0.0023422488905060408,0.7695897152851845,1.0000000000000002,1.6918922599612225,0.0,-0.6320992900915898,0.037637912149059066,0.44000618900211824,0.1617208914918607,291,0
